Base de datos,Taxonomia,Material,LLRS,Nivel de Ductilidad,Pisos,IM,theta1,beta1,theta2,beta2,theta3,beta3,theta4,beta4,theta5,beta5
GitHub Martins & Silva (2020) ,S_LFINF-DUH_H6,S,LFINF,DUH,6,Sa(0.6s) [g],0.498155252,0.523737601,1.308059988,0.525909381,2.098478261,0.525356979,2.837094642,0.522861935,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUH_H7,S,LFINF,DUH,7,Sa(0.6s) [g],0.561075943,0.472513582,1.381710169,0.474015491,2.154952732,0.473997639,2.861163106,0.472554696,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUH_H8,S,LFINF,DUH,8,Sa(0.6s) [g],0.603277347,0.431463805,1.455614409,0.435738713,2.257561962,0.435545106,2.986159532,0.43316922,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUH_H9,S,LFINF,DUH,9,Sa(0.6s) [g],0.651220871,0.428727331,1.553514968,0.426167446,2.387596805,0.425960759,3.144574811,0.427094869,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H1,S,LFINF,DUL,1,PGA [g],0.51284726,0.563662636,0.784942322,0.564294583,1.000761536,0.564425747,1.176512904,0.561137941,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H10,S,LFINF,DUL,10,Sa(0.6s) [g],0.445143853,0.460568965,0.737556673,0.457598634,1.021938843,0.459487939,1.282823906,0.459912046,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H11,S,LFINF,DUL,11,Sa(0.6s) [g],0.455679235,0.499781828,0.751504886,0.499441801,1.03638073,0.500062638,1.296948074,0.499546897,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H12,S,LFINF,DUL,12,Sa(1.0s) [g],0.232598043,0.422661948,0.377044782,0.419900124,0.514408264,0.425543676,0.639399385,0.425827478,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H2,S,LFINF,DUL,2,Sa(0.3s) [g],0.528774435,0.624963888,1.011241165,0.623940317,1.445120208,0.62498604,1.828412161,0.625283131,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H3,S,LFINF,DUL,3,Sa(0.3s) [g],0.556021528,0.556543183,0.986333035,0.556134849,1.377474602,0.555033669,1.723081888,0.554144397,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H4,S,LFINF,DUL,4,Sa(0.3s) [g],0.617204762,0.595364072,1.048429828,0.595674728,1.446215451,0.592678169,1.801118949,0.593882003,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H5,S,LFINF,DUL,5,Sa(0.3s) [g],0.62602694,0.651378378,1.033664236,0.653029706,1.413727821,0.651357426,1.751185901,0.649309831,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H6,S,LFINF,DUL,6,Sa(0.6s) [g],0.333021487,0.488178378,0.572677233,0.486405307,0.808727171,0.485551452,1.026187634,0.486657636,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H7,S,LFINF,DUL,7,Sa(0.6s) [g],0.356806775,0.449831482,0.589283989,0.445459324,0.812251344,0.449398297,1.015875572,0.449891016,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H8,S,LFINF,DUL,8,Sa(0.6s) [g],0.393924817,0.440420479,0.643079492,0.440292515,0.884488225,0.440206448,1.103570201,0.43951168,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUL_H9,S,LFINF,DUL,9,Sa(0.6s) [g],0.431099836,0.428141323,0.705790089,0.430898408,0.973582967,0.428114813,1.218022627,0.4267052,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H1,S,LFINF,DUM,1,PGA [g],0.644930813,0.559560677,1.197572889,0.555979983,1.629138757,0.559705775,1.987826274,0.559490279,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H10,S,LFINF,DUM,10,Sa(0.6s) [g],0.553038112,0.424980915,1.100994456,0.423708254,1.608423118,0.426571141,2.064463764,0.426945187,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H11,S,LFINF,DUM,11,Sa(0.6s) [g],0.588498044,0.461588399,1.193201712,0.46235996,1.762379597,0.463760117,2.277242436,0.462888459,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H12,S,LFINF,DUM,12,Sa(1.0s) [g],0.285793698,0.444843121,0.581393711,0.443120956,0.861096073,0.443783726,1.114325709,0.44539903,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H2,S,LFINF,DUM,2,Sa(0.3s) [g],0.683993737,0.624244814,1.540770593,0.624496539,2.309465295,0.626730297,2.997382552,0.626838063,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H3,S,LFINF,DUM,3,Sa(0.3s) [g],0.685061035,0.563282044,1.434010173,0.564202156,2.095501144,0.561801773,2.67864689,0.559985463,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H4,S,LFINF,DUM,4,Sa(0.3s) [g],0.73823736,0.549141222,1.516735179,0.545973544,2.210847969,0.54943012,2.82259868,0.550336769,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H5,S,LFINF,DUM,5,Sa(0.3s) [g],0.785048311,0.603559114,1.580658014,0.603446348,2.293570035,0.602583256,2.923983047,0.60448088,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H6,S,LFINF,DUM,6,Sa(0.6s) [g],0.395866849,0.489875377,0.838301283,0.494434683,1.256599917,0.490903901,1.635862429,0.493644148,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H7,S,LFINF,DUM,7,Sa(0.6s) [g],0.444308282,0.469381458,0.917338872,0.467134419,1.36423393,0.470521094,1.767954352,0.470232237,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H8,S,LFINF,DUM,8,Sa(0.6s) [g],0.487727976,0.452394191,0.991405124,0.452628317,1.463397999,0.450963333,1.895361572,0.448995289,0,0
GitHub Martins & Silva (2020) ,S_LFINF-DUM_H9,S,LFINF,DUM,9,Sa(0.6s) [g],0.531544738,0.42416222,1.090083836,0.425371054,1.618260725,0.429554789,2.101333967,0.427674927,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H1,S,LFM,DUH,1,Sa(0.3s) [g],0.849710214,0.497602021,2.776496905,0.496274118,4.835123896,0.497927604,6.861121434,0.497897932,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H10,S,LFM,DUH,10,Sa(1.0s) [g],0.45324662,0.52795043,1.160792459,0.528172123,1.883278511,0.526586813,2.571497238,0.527197882,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H11,S,LFM,DUH,11,Sa(1.0s) [g],0.466468595,0.589254809,1.204130676,0.589798058,1.959791536,0.589791339,2.682273653,0.589393092,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H12,S,LFM,DUH,12,Sa(1.0s) [g],0.474678747,0.605515532,1.203468394,0.605538017,1.941209179,0.605124359,2.639662761,0.605620291,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H13,S,LFM,DUH,13,Sa(1.0s) [g],0.522270277,0.612326744,1.2356415,0.610272287,1.947101698,0.611012228,2.613232111,0.61213444,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H14,S,LFM,DUH,14,Sa(1.0s) [g],0.544860787,0.674509189,1.334582797,0.671713602,2.143732806,0.672150655,2.914730104,0.675580844,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H15,S,LFM,DUH,15,Sa(1.0s) [g],0.559044836,0.682282373,1.328987105,0.678633299,2.099742366,0.67969508,2.830429946,0.682217802,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H16,S,LFM,DUH,16,Sa(1.0s) [g],0.585077944,0.681169852,1.367300792,0.683395395,2.139715145,0.682130036,2.863450239,0.684348334,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H17,S,LFM,DUH,17,Sa(1.0s) [g],0.601473377,0.669765225,1.345499774,0.668671898,2.057166841,0.672732962,2.716533399,0.669163887,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H18,S,LFM,DUH,18,Sa(1.0s) [g],0.605580392,0.701334799,1.38152233,0.701360283,2.135406009,0.700846948,2.835863719,0.700969119,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H19,S,LFM,DUH,19,Sa(1.0s) [g],0.632530306,0.812108861,1.536412479,0.812431046,2.455045901,0.8124862,3.326121697,0.810425591,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H2,S,LFM,DUH,2,Sa(0.3s) [g],0.863794273,0.559364248,2.56777591,0.560776533,4.282512486,0.556230061,5.903805444,0.560313482,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H20,S,LFM,DUH,20,Sa(1.0s) [g],0.686714926,0.81393903,1.629110531,0.812712051,2.597734374,0.812657834,3.530221871,0.813939675,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H25,S,LFM,DUH,25,Sa(1.0s) [g],0.755472697,0.940712453,1.780143104,0.939994006,2.826720784,0.940110404,3.825071176,0.940648969,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H3,S,LFM,DUH,3,Sa(0.6s) [g],0.499277176,0.406256308,1.486343612,0.407460998,2.510927601,0.403736917,3.501205447,0.402246936,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H30,S,LFM,DUH,30,Sa(1.0s) [g],0.852129026,1.048461285,2.088243371,1.047305498,3.391437397,1.048092276,4.652054493,1.047399998,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H35,S,LFM,DUH,35,Sa(1.0s) [g],0.931823303,1.252666866,2.564090357,1.254171857,4.429113233,1.25365665,6.331018187,1.253660124,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H4,S,LFM,DUH,4,Sa(0.6s) [g],0.570739268,0.435304215,1.608079853,0.435280985,2.672400218,0.431773964,3.690702676,0.435221028,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H5,S,LFM,DUH,5,Sa(0.6s) [g],0.64988719,0.504612162,1.843747299,0.504530352,3.106246018,0.501996639,4.332853083,0.503266016,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H6,S,LFM,DUH,6,Sa(1.0s) [g],0.35153263,0.381787641,0.925744682,0.387359858,1.510980863,0.386489011,2.065760465,0.386885861,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H7,S,LFM,DUH,7,Sa(1.0s) [g],0.382200212,0.396302189,0.981305918,0.394639743,1.585254297,0.396054124,2.159924582,0.398032394,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H8,S,LFM,DUH,8,Sa(1.0s) [g],0.40343187,0.412384837,1.00344435,0.410537147,1.598591045,0.410546086,2.159640562,0.408198933,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUH_H9,S,LFM,DUH,9,Sa(1.0s) [g],0.438690201,0.490663931,1.125642762,0.489471768,1.824243245,0.491341495,2.494690848,0.491398027,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H1,S,LFM,DUL,1,Sa(0.3s) [g],0.546805514,0.497385805,1.300057942,0.500004201,2.080462214,0.500178479,2.834356701,0.495722459,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H10,S,LFM,DUL,10,Sa(1.0s) [g],0.312065216,0.538960803,0.574572906,0.540288831,0.845850851,0.536090941,1.103308104,0.537141731,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H11,S,LFM,DUL,11,Sa(1.0s) [g],0.31525107,0.590617002,0.583589323,0.591813135,0.860106058,0.592602941,1.122066657,0.591383883,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H12,S,LFM,DUL,12,Sa(1.0s) [g],0.326178586,0.60055903,0.580894991,0.600409349,0.835270607,0.600738235,1.072506548,0.60073139,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H13,S,LFM,DUL,13,Sa(1.0s) [g],0.364615384,0.633927165,0.637967256,0.633010659,0.915312388,0.634102895,1.177935591,0.633418726,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H14,S,LFM,DUL,14,Sa(1.0s) [g],0.378115182,0.680702078,0.676695741,0.680702381,0.985813622,0.682011684,1.279820883,0.682112677,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H15,S,LFM,DUL,15,Sa(1.0s) [g],0.399585078,0.644560138,0.681412863,0.640553475,0.961617963,0.641130398,1.222106152,0.640286461,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H16,S,LFM,DUL,16,Sa(1.0s) [g],0.427280539,0.658013265,0.734239275,0.661055586,1.04280137,0.660864199,1.331673451,0.659412672,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H17,S,LFM,DUL,17,Sa(1.0s) [g],0.432479916,0.673087689,0.743974036,0.670797283,1.056961126,0.670502782,1.349829275,0.670834361,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H18,S,LFM,DUL,18,Sa(1.0s) [g],0.456053708,0.723355173,0.797480349,0.720136847,1.143285164,0.721392966,1.468757301,0.723585474,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H19,S,LFM,DUL,19,Sa(1.0s) [g],0.483550427,0.775928157,0.875296264,0.776942452,1.28345609,0.778725267,1.676678593,0.776655716,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H2,S,LFM,DUL,2,Sa(0.3s) [g],0.613964561,0.587611871,1.331398274,0.586943757,2.02533912,0.586386361,2.666267321,0.586726366,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H20,S,LFM,DUL,20,Sa(1.0s) [g],0.519079599,0.760725695,0.888752282,0.759220614,1.266828965,0.759734577,1.623579585,0.760955102,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H25,S,LFM,DUL,25,Sa(1.0s) [g],0.58236491,0.868317775,1.023029372,0.868289862,1.484739108,0.868037214,1.9290648,0.865883866,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H3,S,LFM,DUL,3,Sa(0.6s) [g],0.345908938,0.403951144,0.768762554,0.40333484,1.206511513,0.405440555,1.625413568,0.408922437,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H30,S,LFM,DUL,30,Sa(1.0s) [g],0.638584765,0.969963759,1.146543136,0.97034078,1.688708013,0.970516799,2.215476822,0.968150117,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H35,S,LFM,DUL,35,Sa(1.0s) [g],0.701792892,1.155389753,1.339079939,1.154222969,2.050352435,1.15509219,2.768734358,1.155157062,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H4,S,LFM,DUL,4,Sa(0.6s) [g],0.398415848,0.429077322,0.831186914,0.426807614,1.278773634,0.429145285,1.709824628,0.423123433,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H5,S,LFM,DUL,5,Sa(0.6s) [g],0.446184227,0.473400066,0.89745577,0.473363587,1.369773559,0.475460153,1.822171075,0.472400109,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H6,S,LFM,DUL,6,Sa(1.0s) [g],0.242188525,0.363456544,0.449191053,0.359966953,0.658310266,0.363265899,0.855432946,0.364071513,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H7,S,LFM,DUL,7,Sa(1.0s) [g],0.261292453,0.391649356,0.473951275,0.390702664,0.687884074,0.388308228,0.888195382,0.386564664,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H8,S,LFM,DUL,8,Sa(1.0s) [g],0.278031619,0.472086354,0.508564752,0.470111417,0.745092634,0.472600414,0.969372422,0.473322626,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUL_H9,S,LFM,DUL,9,Sa(1.0s) [g],0.300878657,0.490531892,0.54014387,0.49037623,0.781404267,0.488984244,1.007553024,0.486778142,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H1,S,LFM,DUM,1,Sa(0.3s) [g],0.66857659,0.499203548,1.887714467,0.499545097,3.185117765,0.495364143,4.456910863,0.496776559,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H10,S,LFM,DUM,10,Sa(1.0s) [g],0.380632914,0.536346503,0.852303538,0.53622027,1.329790769,0.539124524,1.784056587,0.540228984,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H11,S,LFM,DUM,11,Sa(1.0s) [g],0.390934521,0.572421236,0.877919537,0.572402885,1.373051446,0.571926915,1.840948821,0.571158584,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H12,S,LFM,DUM,12,Sa(1.0s) [g],0.404847758,0.62149719,0.897086292,0.618767825,1.392809148,0.618129097,1.858528391,0.62180063,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H13,S,LFM,DUM,13,Sa(1.0s) [g],0.447552125,0.625471773,0.947250471,0.62627725,1.449271695,0.626857886,1.926673469,0.625432081,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H14,S,LFM,DUM,14,Sa(1.0s) [g],0.452588134,0.677630056,0.988710335,0.677439143,1.541327335,0.67632279,2.067642999,0.677476054,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H15,S,LFM,DUM,15,Sa(1.0s) [g],0.469140677,0.653111375,0.968662731,0.651251679,1.460338667,0.656038023,1.923988719,0.651277729,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H16,S,LFM,DUM,16,Sa(1.0s) [g],0.480922845,0.677799841,0.995657879,0.679041549,1.506314152,0.675864028,1.984588768,0.67882394,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H17,S,LFM,DUM,17,Sa(1.0s) [g],0.507880177,0.71062286,1.05153053,0.713137562,1.590835804,0.711747733,2.093222797,0.712864549,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H18,S,LFM,DUM,18,Sa(1.0s) [g],0.535728864,0.736956222,1.107636848,0.734743103,1.673191035,0.738246513,2.204248087,0.735650535,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H19,S,LFM,DUM,19,Sa(1.0s) [g],0.551714968,0.769533718,1.155394399,0.771935554,1.763215743,0.769327939,2.329900331,0.771978983,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H2,S,LFM,DUM,2,Sa(0.3s) [g],0.725231229,0.559584804,1.887989321,0.555879617,3.056581809,0.556771477,4.157547561,0.559579666,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H20,S,LFM,DUM,20,Sa(1.0s) [g],0.589942079,0.785022186,1.201983285,0.784633955,1.815501036,0.788144039,2.395347761,0.784401949,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H25,S,LFM,DUM,25,Sa(1.0s) [g],0.659280343,0.848824146,1.331384774,0.848702595,2.002846374,0.845252804,2.62941869,0.849076956,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H3,S,LFM,DUM,3,Sa(0.6s) [g],0.414140977,0.408338492,1.0775018,0.405370397,1.764011682,0.404355939,2.426348443,0.40578459,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H30,S,LFM,DUM,30,Sa(1.0s) [g],0.736122673,1.008877632,1.604275503,1.00934309,2.522295338,1.008653872,3.414241149,1.00658246,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H35,S,LFM,DUM,35,Sa(1.0s) [g],0.831698361,1.173921325,1.946823734,1.174007278,3.187905374,1.173371239,4.437663983,1.173864073,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H4,S,LFM,DUM,4,Sa(0.6s) [g],0.479668604,0.421528605,1.185589837,0.424191075,1.911586513,0.422287369,2.603886333,0.427423055,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H5,S,LFM,DUM,5,Sa(0.6s) [g],0.539566868,0.483141456,1.31046707,0.482635002,2.111514894,0.48312219,2.882344317,0.479883301,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H6,S,LFM,DUM,6,Sa(1.0s) [g],0.296304254,0.357492209,0.664317314,0.35704411,1.028544117,0.35345162,1.373378357,0.357919293,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H7,S,LFM,DUM,7,Sa(1.0s) [g],0.318939991,0.375472309,0.712983379,0.372881711,1.108066207,0.374873372,1.4787968,0.377698475,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H8,S,LFM,DUM,8,Sa(1.0s) [g],0.344582402,0.449699046,0.773656921,0.449410655,1.207290796,0.447697356,1.61690142,0.449667166,0,0
GitHub Martins & Silva (2020) ,S_LFM-DUM_H9,S,LFM,DUM,9,Sa(1.0s) [g],0.365443416,0.506519168,0.832980915,0.506204705,1.311399594,0.506588695,1.771123852,0.501586741,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H1,S,LWAL,DUH,1,PGA [g],0.530552299,0.667266807,2.144725856,0.667267281,3.85892531,0.667910284,5.541076666,0.669208628,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H10,S,LWAL,DUH,10,Sa(0.6s) [g],0.491736407,0.445410055,1.6558576,0.443402544,2.854042922,0.445691095,4.00773509,0.445507845,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H11,S,LWAL,DUH,11,Sa(0.6s) [g],0.524706588,0.448167017,1.743864672,0.451888523,2.986918431,0.4479054,4.17864519,0.450473443,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H12,S,LWAL,DUH,12,Sa(0.6s) [g],0.523715171,0.492128238,1.84568692,0.491789382,3.24705649,0.488477564,4.616355309,0.489062124,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H2,S,LWAL,DUH,2,Sa(0.3s) [g],0.611765464,0.532413944,2.532336906,0.535432981,4.534116598,0.535477824,6.477795374,0.536121286,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H3,S,LWAL,DUH,3,Sa(0.3s) [g],0.669768081,0.424841944,2.277557731,0.429792517,3.827731005,0.425336367,5.263107987,0.429918617,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H4,S,LWAL,DUH,4,Sa(0.3s) [g],0.665980167,0.510069942,2.255348823,0.506727648,3.801505596,0.510335962,5.244071501,0.511061049,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H5,S,LWAL,DUH,5,Sa(0.3s) [g],0.716060275,0.582312962,2.433533874,0.583572662,4.150538345,0.581443781,5.791273036,0.582633434,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H6,S,LWAL,DUH,6,Sa(0.3s) [g],0.784830713,0.651587292,2.612279611,0.653970442,4.445350857,0.650240086,6.180288276,0.649017835,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H7,S,LWAL,DUH,7,Sa(0.6s) [g],0.40984753,0.400702555,1.366879626,0.397006163,2.332186868,0.401086073,3.258602993,0.399792964,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H8,S,LWAL,DUH,8,Sa(0.6s) [g],0.44200512,0.383510886,1.421688028,0.384618227,2.394137513,0.388935516,3.308449449,0.389760466,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUH_H9,S,LWAL,DUH,9,Sa(0.6s) [g],0.468830945,0.422358133,1.558326281,0.422313218,2.667869942,0.423428867,3.73041759,0.42531912,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H1,S,LWAL,DUL,1,PGA [g],0.359374068,0.644257475,0.773355012,0.638874508,1.175825228,0.643452044,1.55138473,0.638688619,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H10,S,LWAL,DUL,10,Sa(0.6s) [g],0.322466285,0.441527102,0.620903189,0.44200921,0.917317797,0.441812425,1.197613111,0.437466107,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H11,S,LWAL,DUL,11,Sa(0.6s) [g],0.335981478,0.444357061,0.656465059,0.443503546,0.979008316,0.446331005,1.280346038,0.446825676,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H12,S,LWAL,DUL,12,Sa(0.6s) [g],0.349333652,0.477852533,0.690798931,0.478861925,1.037668676,0.478185409,1.369623425,0.479312879,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H2,S,LWAL,DUL,2,Sa(0.3s) [g],0.400123362,0.484828349,0.892587769,0.485202984,1.354363895,0.488461878,1.773369265,0.48636954,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H3,S,LWAL,DUL,3,Sa(0.3s) [g],0.453918306,0.460017121,0.937900803,0.459595834,1.397659556,0.462030665,1.815363944,0.46088899,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H4,S,LWAL,DUL,4,Sa(0.3s) [g],0.449548675,0.56659659,0.891191749,0.566847016,1.30993769,0.564843808,1.694171432,0.56398265,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H5,S,LWAL,DUL,5,Sa(0.3s) [g],0.47475225,0.604618733,0.915397143,0.603949272,1.337564558,0.60479367,1.722293596,0.604379067,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H6,S,LWAL,DUL,6,Sa(0.3s) [g],0.495594144,0.699460757,0.978057098,0.699818798,1.453489686,0.69800453,1.900054644,0.699182606,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H7,S,LWAL,DUL,7,Sa(0.6s) [g],0.267963708,0.374338116,0.525800632,0.375022774,0.786052248,0.371904632,1.030033763,0.374110446,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H8,S,LWAL,DUL,8,Sa(0.6s) [g],0.288723517,0.377561984,0.565700418,0.373216636,0.845935916,0.3774908,1.109733827,0.374669028,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUL_H9,S,LWAL,DUL,9,Sa(0.6s) [g],0.303813207,0.39320246,0.591809796,0.396543009,0.880924716,0.390959564,1.151159736,0.397433621,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUM_H1,S,LWAL,DUM,1,PGA [g],0.413613324,0.663895585,1.298269291,0.666117888,2.172237391,0.662334737,2.990121932,0.663991327,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUM_H10,S,LWAL,DUM,10,Sa(0.6s) [g],0.392074328,0.430289546,1.044878608,0.429252485,1.710417181,0.424803623,2.341988495,0.430372679,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUM_H11,S,LWAL,DUM,11,Sa(0.6s) [g],0.411630947,0.431357523,1.094805785,0.430619614,1.78609781,0.432885979,2.446431942,0.429003444,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUM_H12,S,LWAL,DUM,12,Sa(0.6s) [g],0.429640594,0.465743974,1.141414258,0.46413853,1.869459889,0.463054744,2.566613354,0.464489366,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUM_H2,S,LWAL,DUM,2,Sa(0.3s) [g],0.477223236,0.519828473,1.511014608,0.5210826,2.541566534,0.520986445,3.51993962,0.517354331,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUM_H3,S,LWAL,DUM,3,Sa(0.3s) [g],0.526265991,0.463274856,1.438801842,0.463423709,2.319658993,0.46234851,3.14341577,0.464864005,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUM_H4,S,LWAL,DUM,4,Sa(0.3s) [g],0.527025405,0.555608533,1.425156205,0.560255032,2.300951226,0.560156444,3.123221429,0.559129521,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUM_H5,S,LWAL,DUM,5,Sa(0.3s) [g],0.559724781,0.653537252,1.552527938,0.65070526,2.551870453,0.6538144,3.505174785,0.650643062,0,0
GitHub Martins & Silva (2020) ,S_LWAL-DUM_H6,S,LWAL,DUM,6,Sa(0.3s) [g],0.624762106,0.67697075,1.639977052,0.67684197,2.63957159,0.675554459,3.578765658,0.676954774,0,0
